Year,Month,Site,Type,Easting,Northing,PM25,PM25_modelled,Hurs,Psl,Rainfall,SfcWind,Sun,Tas,NDVI,UR,PopDen,nearest_road_distance
2016,2,Renfrew Johnston,Roadside,242983.8,663178.1,NA,5.657588,85.4958146,1004.484112,196.7824731,3.478428275,82.22879787,3.925214124,0.58359356,Rural Areas,0.001734262,10.57148928
2016,2,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,NA,5.129355,80.13590126,1004.893443,133.5187274,5.929279683,76.054622,4.674509854,0.40712464,Rural Areas,0.003313132,314.4604262
2016,2,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,NA,5.129355,80.13590126,1004.893443,133.5187274,5.929279683,76.054622,4.674509854,0.40712464,Rural Areas,0.003313132,20.8577063
2016,2,South Lanarkshire Blantyre,Roadside,268916,657605,NA,6.622684,83.68247125,1004.697383,132.774366,3.349604577,78.36147349,3.46542779,0.54519372,Other Urban Areas,0.004507435,11.11249079
2016,2,South Lanarkshire Cambuslang,Kerbside,264319,660519,NA,6.363093,83.2493263,1004.659104,146.0674954,3.284775394,79.4737169,3.933612558,0.47975964,Large Urban Areas,0.003260058,7.878133166
2016,2,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,NA,6.429307,83.63448359,1004.716625,166.1473921,4.431268613,77.52505182,3.108911346,0.61706824,Rural Areas,0.003947225,4.914430819
2016,2,South Lanarkshire Hamilton,Roadside,272298,655289,NA,6.480418,83.95074377,1004.719194,124.7204784,2.898868635,77.14270173,3.430869282,0.51467588,Other Urban Areas,0.002328911,6.74367849
2016,2,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,6.065517241,5.546964,87.23884118,1004.805571,107.0979749,6.36409097,70.87429622,2.489499779,0.60016116,Rural Areas,0.002411705,3.606069758
2016,2,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,NA,6.983053,83.18926641,1004.681714,119.2713789,2.899002949,76.88624604,3.68607207,0.51668488,Rural Areas,0.000333639,35.00838955
2016,2,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,NA,6.511906,82.71091146,1004.641472,142.0040165,3.502819875,78.84191727,4.09561641,0.42544448,Rural Areas,0.004235152,10.42225267
2016,2,South Lanarkshire Uddingston,Roadside,269657,660305.7,4.565517241,6.420775,83.37491656,1004.657263,132.6900693,3.249399993,78.06132614,3.661921678,0.60703252,Other Urban Areas,0.003012259,7.476428806
2016,2,Stirling Craig's Roundabout,Roadside,279955,693012,NA,5.659653,83.20239957,1004.154057,116.9721112,4.240938425,79.08125782,4.164689127,0.37113928,Other Urban Areas,0.003784422,23.09566273
2016,2,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,4.267857143,5.967862,85.07051916,1004.413702,148.8815443,4.561333783,81.04747327,3.64803719,0.64827144,Rural Areas,0.00327771,29.32199251
2016,2,West Lothian Broxburn,Roadside,308314.04,672230.25,NA,6.40962,82.71835671,1004.184152,82.08012364,4.815432958,76.70938909,3.42039357,0.48049276,Rural Areas,0.002236293,7.21704839
2016,2,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,NA,6.012998,83.49568708,1004.190084,104.7547889,5.486677879,75.60824432,3.77089317,0.4955338,Other Urban Areas,0.001483517,6.003113457
2016,2,West Lothian Newton,Roadside,309258,677728.99,NA,6.21874,83.10032983,1004.139707,81.51809277,6.134193392,76.80851557,3.354094636,0.5044688,Rural Areas,4.42E-05,5.755533574
2016,3,Aberdeen Errol Place,Rest,394395.8,807391.98,4.074193548,5.94299,79.57677433,1011.817089,43.27375456,4.96749764,119.8027154,6.155740942,0.29945298,Large Urban Areas,0.006877316,76.62294631
2016,3,Aberdeen King Street,Roadside,394333,808770,NA,5.806363,79.81604049,1011.811826,42.62511505,4.864142571,120.2118131,6.19630608,0.53359936,Large Urban Areas,0.003926085,9.599338545
2016,3,Aberdeen Market Street 2,Roadside,394551.62,805673.18,6.196774194,6.849536,79.79657613,1011.827269,42.39098804,4.950782381,120.1706854,6.162353118,0.20314328,Large Urban Areas,0.003730111,7.363513475
2016,3,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,7.474193548,6.308893,79.54336349,1011.828812,44.10662078,4.879437404,119.0495113,6.06315733,0.3057548,Large Urban Areas,0.008052278,13.61053035
2016,3,Aberdeen Wellington Road,Roadside,394410.99,804813.2,NA,6.170999,80.01408788,1011.8317,43.72270322,5.225776354,119.6489662,5.990109212,0.31806244,Large Urban Areas,0.004007295,9.754705711
2016,3,Alloa A907,Roadside,288689,693068,NA,6.215875,81.51958616,1012.67299,30.6583788,3.862038913,108.264316,6.165364856,0.43381176,Other Urban Areas,0.003703423,2.820852372
2016,3,Auchencorth Moss,Rest,322165.87,656128.11,3.715789474,4.896663,82.41371986,1012.666835,40.0491399,4.126415691,93.02668979,4.603541872,0.5432318,Rural Areas,1.31E-05,1330.025786
2016,3,Dundee Broughty Ferry Road,Industrial,341970.73,730976.51,NA,5.633138,79.50603078,1012.300138,23.86514358,3.548226774,125.5786626,6.490510547,0.33049752,Rural Areas,0.003567147,11.47388376
2016,3,Dundee Lochee Road,Kerbside,338859.24,730774.79,NA,5.906315,79.62858766,1012.308886,23.59840382,3.874304351,126.7402385,5.923603469,0.41633264,Rural Areas,0.006963361,3.659449659
2016,3,Dundee Mains Loan,Rest,340970.55,731892.31,NA,6.031661,79.48808019,1012.299683,25.14106832,3.973738205,125.4772329,6.045945953,0.43676232,Rural Areas,0.006828352,215.8970495
2016,3,Dundee Meadowside,Roadside,340243.04,730658.37,NA,6.049148,79.49715386,1012.302764,24.62758754,3.544961324,126.4234412,6.415478215,0.38430184,Rural Areas,0.005197924,5.225675715
2016,3,Dundee Seagate,Kerbside,340486.33,730446.2,NA,6.049148,79.49715386,1012.302764,24.62758754,3.544961324,126.4234412,6.415478215,0.23675468,Rural Areas,0.005197924,6.829277012
2016,3,Dundee Whitehall Street,Roadside,340277.72,730154.91,NA,6.049148,79.49715386,1012.302764,24.62758754,3.544961324,126.4234412,6.415478215,0.23675468,Rural Areas,0.005197924,72.37791012
2016,3,E Ayrshire Kilmarnock St Marnock St,Roadside,242742,637705,NA,5.984146,80.07700081,1012.686789,44.42496329,3.363924585,109.3996402,6.755512564,0.39529544,Other Urban Areas,0.002772406,8.746726285
2016,3,East Dunbartonshire Bearsden,Roadside,254271.48,672072.75,NA,5.979587,82.66768159,1012.600219,53.11164027,3.772516368,122.930504,6.17040213,0.52576008,Rural Areas,0.002942088,9.571084396
2016,3,East Dunbartonshire Bishopbriggs,Roadside,260995.7,670132.48,NA,6.20464,82.43913061,1012.658379,47.22314644,3.696066233,117.0287492,6.151334707,0.57211888,Rural Areas,0.002766871,9.929695603
2016,3,East Dunbartonshire Kirkintilloch,Roadside,265683.75,673520.86,NA,5.927018,82.90155224,1012.666738,41.29779862,3.642456683,115.5449269,5.983097051,0.4714016,Rural Areas,0.003028591,9.422364395
2016,3,East Dunbartonshire Milngavie,Roadside,255325.27,674115.52,NA,5.715908,83.30631562,1012.594567,52.8182871,3.508592724,125.2803934,6.168827532,0.53427128,Rural Areas,0.00274991,9.562910204
2016,3,Edinburgh Currie,Rest,317575.4,667874.3,NA,6.132316,81.07707493,1012.565783,33.27046945,3.936620839,95.90045368,5.734552318,0.50218748,Large Urban Areas,0.002462852,367.6985473
2016,3,Edinburgh Glasgow Road,Roadside,313101,672651,NA,6.429578,80.50639984,1012.54268,24.7471429,3.565643135,100.8381808,6.080491107,0.44065688,Rural Areas,0.000108079,7.179777766
2016,3,Edinburgh Nicolson Street,Roadside,326150,673046,NA,6.58188,79.48327875,1012.538042,22.17163014,4.772270627,100.6764136,6.440831305,0.4496614,Large Urban Areas,0.007336469,7.022324952
2016,3,Edinburgh Queensferry Road,Roadside,318734.92,674931.5,NA,6.640375,79.72592637,1012.530483,27.7899443,4.256563405,100.403195,6.180176988,0.56326524,Rural Areas,0.003790773,8.259895052
2016,3,Edinburgh Salamander St,Roadside,327613.24,676342.55,NA,6.629832,80.82233,1012.526469,20.58626894,5.127346652,105.959988,6.500355772,0.37570236,Rural Areas,0.005556022,7.082331756
2016,3,Edinburgh St John's Road,Kerbside,320079.88,672902.79,NA,6.725598,79.27213602,1012.538799,26.43076149,4.004817142,98.80653323,6.350897817,0.47646236,Rural Areas,0.004367238,14.36624253
2016,3,Edinburgh St Leonards,Rest,326264.3,673136.49,6.046153846,6.58188,79.48327875,1012.538042,22.17163014,4.772270627,100.6764136,6.440831305,0.4496614,Rural Areas,0.007336469,44.11561169
2016,3,Edinburgh Tower Street,Roadside,327459.8,676530.8,NA,6.629832,80.82233,1012.526469,20.58626894,5.127346652,105.959988,6.500355772,0.37570236,Rural Areas,0.005556022,90.90101946
2016,3,Falkirk Banknock,Roadside,277247,679027,5.087096774,5.47563,82.43140935,1012.683402,49.22493619,3.863506574,116.8145397,5.657695571,0.587704,Rural Areas,0.000168837,6.806042503
2016,3,Falkirk Grangemouth MC,Rest,292818.05,682006.92,NA,5.952175,80.78751138,1012.631147,18.66927801,3.849757738,108.3001364,6.679489671,0.34539392,Rural Areas,0.000494242,43.16050621
2016,3,Falkirk Haggs,Roadside,278977,679271,NA,6.076895,82.3442944,1012.684673,49.69419606,3.736862722,116.798485,5.774844094,0.5184012,Other Urban Areas,0.001141593,6.344912512
2016,3,Falkirk West Bridge Street,Roadside,288457,680064,NA,6.359032,81.25483828,1012.661794,28.18205442,3.702650349,110.6260939,6.291020751,0.44265044,Other Urban Areas,0.00230096,7.354256285
2016,3,Fife Cupar,Roadside,337369.34,714578.52,NA,6.004348,80.96881968,1012.398321,25.73762528,3.19320495,114.2873608,5.936750567,0.47821792,Rural Areas,0.003053321,6.010415946
2016,3,Fife Dunfermline,Roadside,309924.49,687724.72,NA,6.090469,80.82750533,1012.532788,35.08764656,5.184079879,100.0727228,5.680723229,0.50773684,Rural Areas,0.002810611,11.15464231
2016,3,Fife Kirkcaldy,Roadside,329143.57,692986.35,NA,5.402284,81.77259648,1012.499442,24.38672047,5.229379995,113.2217585,6.387174816,0.44305736,Rural Areas,0.002052568,11.68128734
2016,3,Fife Rosyth,Roadside,311770.51,683501.59,5.448387097,6.564666,80.61219764,1012.519291,24.82087652,4.866580018,101.6113679,6.253840213,0.49311712,Rural Areas,0.003752911,10.58146139
2016,3,Glasgow Anderston,Rest,257940.81,665497.95,NA,6.908516,80.59390459,1012.676133,51.1758347,3.222487133,119.3231225,7.049480681,0.18858126,Rural Areas,0.00708588,46.64159378
2016,3,Glasgow Broomhill,Roadside,255030.58,667194.37,NA,6.232283,80.88416713,1012.640709,48.53919118,3.389120772,119.2660627,6.757909144,0.41805772,Rural Areas,0.007687907,11.13139765
2016,3,Glasgow Byres Road,Roadside,256526.91,666936.95,NA,6.174359,80.81882539,1012.659379,49.84664457,3.287322593,119.5511904,6.911934757,0.33553942,Rural Areas,0.008033421,9.448460622
2016,3,Glasgow Dumbarton Road,Roadside,255030,666608,NA,6.379338,80.85489753,1012.648126,53.25589746,3.214400231,120.1841053,6.886064165,0.35416788,Large Urban Areas,0.010215927,9.621623143
2016,3,Glasgow High Street,Roadside,260014.1,665348.9,8.225,6.826867,80.50023955,1012.701204,50.91937076,3.306713064,117.2553066,6.80002895,0.3417048,Large Urban Areas,0.005010073,13.7337869
2016,3,Glasgow Kerbside,Kerbside,258713.92,665194.51,NA,6.829536,80.54447885,1012.685061,48.87807463,3.324331968,118.4279876,6.960809911,0.2007768,Rural Areas,0.003820828,286.6771733
2016,3,Glasgow Nithsdale Road,Roadside,257886.88,662669.31,NA,6.141131,80.66822596,1012.694422,65.23022769,3.020388828,120.9323948,6.622002442,0.38569136,Rural Areas,0.007081626,9.431613068
2016,3,Glasgow Townhead,Rest,259692.6,665899.13,6.641935484,6.348083,80.54292805,1012.693447,50.04639993,3.270368418,118.0585601,6.93467515,0.3417048,Rural Areas,0.00823493,286.2007658
2016,3,Glasgow Waulkmillglen Reservoir,Rest,252455.25,658157.36,NA,5.479627,82.33335397,1012.678577,96.45526486,2.931751142,125.5085885,6.155879249,0.7183768,Rural Areas,0.000584924,703.3625679
2016,3,Grangemouth,Industrial,293829.88,681020.65,5.25,6.357592,80.8408987,1012.625802,18.06238664,3.912727149,107.4335866,6.670192487,0.39348932,Rural Areas,0.002763145,276.6920559
2016,3,Inverclyde Greenock A8,Roadside,229331.5,675714.7,4.575,5.226347,80.050443,1012.494695,63.87981461,3.964457482,122.8690779,6.615476068,0.42160896,Other Urban Areas,0.003106301,2.984158052
2016,3,Inverness,Roadside,265708.85,845668.85,NA,4.987269,80.53129463,1011.805588,43.60442343,2.938922483,116.9357976,6.545715094,0.30989144,Rural Areas,0.003393486,9.161786596
2016,3,N Lanarkshire Chapelhall,Roadside,278168.64,663115.23,NA,6.159377,82.28299931,1012.76707,37.48385829,4.053453741,105.0051493,5.545344354,0.4868802,Rural Areas,0.000461791,3.193975307
2016,3,N Lanarkshire Coatbridge Whifflet,Rest,273674.95,663927.14,NA,6.609863,81.38622049,1012.768678,35.33151869,3.634523548,108.1449449,5.928342092,0.40193984,Rural Areas,0.004154454,16.13114014
2016,3,N Lanarkshire Croy,Roadside,272770.4,675740.3,NA,5.591946,82.30767563,1012.687007,48.02922282,3.787183444,111.6719127,5.856871935,0.55274284,Other Urban Areas,0.001112801,9.039749229
2016,3,N Lanarkshire Kirkshaws,Roadside,272522.8,663029.8,NA,6.658315,81.46485149,1012.766356,36.0697718,3.483989905,109.4551576,6.012364301,0.47181432,Other Urban Areas,0.005226798,32.05366888
2016,3,N Lanarkshire Motherwell,Roadside,275540.87,656789.09,NA,6.850164,82.00305227,1012.819871,45.73897543,3.124563463,108.4772466,5.886588855,0.40449256,Rural Areas,0.002828871,81.53773543
2016,3,N Lanarkshire Motherwell Adele St,Roadside,275642.3,656147.7,NA,6.850164,82.00305227,1012.819871,45.73897543,3.124563463,108.4772466,5.886588855,0.46203288,Large Urban Areas,0.002828871,7.076146906
2016,3,N Lanarkshire Motherwell Civic Centre,Rest,275813.6,656235.48,NA,6.850164,82.00305227,1012.819871,45.73897543,3.124563463,108.4772466,5.886588855,0.46203288,Rural Areas,0.002828871,34.31780023
2016,3,N Lanarkshire Shawhead Coatbridge,Roadside,273411,662997,NA,6.940497,81.34966607,1012.775941,36.25674701,3.369857904,108.4620537,6.094579,0.43164236,Other Urban Areas,0.000753627,19.7483369
2016,3,North Ayrshire Irvine High St,Kerbside,232142,638892,6.577419355,5.783385,79.82189839,1012.669785,55.58983778,4.440674376,117.155948,6.771663843,0.42807048,Other Urban Areas,0.002991044,142.8479924
2016,3,Paisley St James Street,Roadside,248174.75,664319.96,NA,6.04778,81.61255052,1012.612654,71.1117428,3.156985437,124.4448936,6.988203154,0.37103456,Rural Areas,0.002598182,7.873088614
2016,3,Perth Atholl Street,Roadside,311577.28,723931.02,NA,5.740034,80.81918988,1012.483442,22.04824549,2.682453228,116.9021947,6.122141037,0.55447192,Rural Areas,0.005320228,7.541035454
2016,3,Perth Crieff,Roadside,286363,721614,NA,5.470466,81.59454124,1012.61516,52.63701255,3.59825072,127.426791,5.565383414,0.5049102,Rural Areas,0.003052405,8.087489738
2016,3,Perth High Street,Roadside,311680.93,723624.9,NA,5.740034,80.81918988,1012.483442,22.04824549,2.682453228,116.9021947,6.122141037,0.50541864,Rural Areas,0.005320228,319.1852353
2016,3,Perth Muirton,Rest,310659.25,725658.62,NA,5.847174,80.73208128,1012.475782,25.61782752,2.531875212,118.0288049,5.988892464,0.6369134,Rural Areas,0.002958338,438.0899472
2016,3,Renfrew Johnston,Roadside,242983.8,663178.1,NA,5.657588,82.82709619,1012.607223,78.4189155,2.983392539,133.130109,6.453042139,0.50617024,Rural Areas,0.001734262,10.57148928
2016,3,South Ayrshire Ayr Harbour,Roadside,233617.25,622746.05,NA,5.129355,79.10726973,1012.726996,51.216559,4.47306319,119.5099234,6.696518864,0.33868468,Rural Areas,0.003313132,314.4604262
2016,3,South Ayrshire Ayr High St,Roadside,233720.43,622114.8,NA,5.129355,79.10726973,1012.726996,51.216559,4.47306319,119.5099234,6.696518864,0.33868468,Rural Areas,0.003313132,20.8577063
2016,3,South Lanarkshire Blantyre,Roadside,268916,657605,NA,6.622684,81.91762961,1012.796577,42.14254758,2.797233248,115.5039851,6.137683251,0.48719716,Other Urban Areas,0.004507435,11.11249079
2016,3,South Lanarkshire Cambuslang,Kerbside,264319,660519,NA,6.363093,81.50098762,1012.758868,47.40002964,2.718048973,118.0789115,6.545939918,0.4384648,Large Urban Areas,0.003260058,7.878133166
2016,3,South Lanarkshire East Kilbride,Roadside,264384.55,655669.44,NA,6.429307,81.83622434,1012.785501,60.85038577,3.527174117,116.699387,5.641941481,0.50395484,Rural Areas,0.003947225,4.914430819
2016,3,South Lanarkshire Hamilton,Roadside,272298,655289,NA,6.480418,82.16596249,1012.819754,41.23810847,2.546269554,113.7541656,6.156859138,0.47608312,Other Urban Areas,0.002328911,6.74367849
2016,3,South Lanarkshire Lanark,Kerbside,288427.04,643700.54,7.061290323,5.546964,85.25434318,1012.892516,40.17976085,5.139494145,98.8322332,4.977727436,0.56722328,Rural Areas,0.002411705,3.606069758
2016,3,South Lanarkshire Raith Interchange 2,Roadside,271063.1,658087,NA,6.983053,81.48351962,1012.797754,41.65196128,2.536969749,112.8137852,6.411820967,0.4576868,Rural Areas,0.000333639,35.00838955
2016,3,South Lanarkshire Rutherglen,Roadside,261113.75,661690.5,NA,6.511906,80.92059309,1012.734234,49.65139824,2.882078591,119.2485775,6.636275698,0.38230592,Rural Areas,0.004235152,10.42225267
2016,3,South Lanarkshire Uddingston,Roadside,269657,660305.7,4.716129032,6.420775,81.64528447,1012.778215,42.57206829,2.770009365,113.815795,6.35199945,0.53282,Other Urban Areas,0.003012259,7.476428806
2016,3,Stirling Craig's Roundabout,Roadside,279955,693012,NA,5.659653,81.59715934,1012.635334,37.98717457,3.604884974,121.1148191,6.755714501,0.39266136,Other Urban Areas,0.003784422,23.09566273
2016,3,West Dunbartonshire Clydebank,Roadside,249721.28,672046.49,5.138709677,5.967862,82.61932418,1012.572838,54.10701293,3.791786478,124.4770371,6.092956156,0.55467564,Rural Areas,0.00327771,29.32199251
2016,3,West Lothian Broxburn,Roadside,308314.04,672230.25,NA,6.40962,80.71062334,1012.556717,29.49571231,3.839429002,101.5431838,5.940859776,0.46665632,Rural Areas,0.002236293,7.21704839
2016,3,West Lothian Linlithgow High Street 2,Roadside,300419.7,677120.9,NA,6.012998,81.84024344,1012.583873,25.91883957,4.338874245,105.7871343,6.132132613,0.46487612,Other Urban Areas,0.001483517,6.003113457
2016,3,West Lothian Newton,Roadside,309258,677728.99,NA,6.21874,81.26084941,1012.534595,31.87523349,4.818150352,102.0447728,5.719406959,0.46631688,Rural Areas,4.42E-05,5.755533574
2016,4,Aberdeen Errol Place,Rest,394395.8,807391.98,5.927272727,5.94299,78.67584141,1011.112935,105.7198972,5.473514161,159.6921909,6.071536512,0.38864824,Large Urban Areas,0.006877316,76.62294631
2016,4,Aberdeen King Street,Roadside,394333,808770,NA,5.806363,78.97963869,1011.113141,97.27727424,5.354748566,160.2494126,6.119961717,0.62883584,Large Urban Areas,0.003926085,9.599338545
2016,4,Aberdeen Market Street 2,Roadside,394551.62,805673.18,6.516666667,6.849536,78.99760803,1011.111571,103.6985895,5.467331963,160.545616,6.044718511,0.21281556,Large Urban Areas,0.003730111,7.363513475
2016,4,Aberdeen Union Street Roadside,Roadside,393655.92,805967.6,8.213333333,6.308893,78.55177082,1011.117373,104.0536616,5.384655216,158.7050458,5.972627922,0.32666998,Large Urban Areas,0.008052278,13.61053035
2016,4,Aberdeen Wellington Road,Roadside,394410.99,804813.2,NA,6.170999,79.30038601,1011.110549,105.8800602,5.782593622,160.6979257,5.861556255,0.45768148,Large Urban Areas,0.004007295,9.754705711
2016,4,Alloa A907,Roadside,288689,693068,NA,6.215875,76.62334017,1011.575848,63.73463318,3.93706658,157.9356704,6.994703341,0.46083488,Other Urban Areas,0.003703423,2.820852372
2016,4,Auchencorth Moss,Rest,322165.87,656128.11,2.780952381,4.896663,79.12608022,1011.302691,83.25832276,4.223587436,144.5223092,5.392757145,0.64702752,Rural Areas,1.31E-05,1330.025786
